Season,Week,PID,Player,Pos,Team,Opp,aFPA,aFPA Rk,FFPts,Comp,Pass Att,Pass Yds,Pass TD,INT,Rush Att,Rush Yds,Rush TD,Rec,Rec Yds,Rec TD,Pa1D,Ru1D,Rec1D,Fum,XP,FG,Grade,Y! (Proj),Y! ($),Y! (Val),Y! (Pt/$),Y! (Flr),Y! (Flr Val),Y! (Floor/$),Y! (Ceil),Y! (Ceil Val),Y! (Ceil/$),Y! (Wk $ Chg),O/U,Line,Team O/U
2022,6,moorer1,Rondale Moore,WR,ARI,@SEA,17.2,6,6.0,0.0,0.0,0.0,0.0,0.0,1.1,4.5,0.0,4.8,47.5,0.1,0.0,0.2,2.7,0.0,0.0,0.0,C-Game,8.4,17.0,1.1,0.50,1.5,-5.85,0.09,18.0,10.67,1.06,--,50.500,-2.500,26.5
2022,6,robina3,Allen Robinson,WR,LAR,CAR,22.1,20,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,34.2,0.4,0.0,0.0,1.8,0.0,0.0,0.0,C-Game,7.3,12.0,2.1,0.61,0.2,-4.95,0.02,16.6,11.43,1.38,--,41.500,-10,25.75
2022,6,jonesz1,Zay Jones,WR,JAX,@IND,18.4,9,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,44.7,0.2,0.0,0.0,2.7,0.0,0.0,0.0,C-Game,8.3,12.0,3.1,0.69,1.4,-3.72,0.12,17.7,12.56,1.48,--,41.000,1.500,19.75
2022,6,gallum1,Michael Gallup,WR,DAL,@PHI,15.6,3,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,43.1,0.2,0.0,0.0,2.3,0.0,0.0,0.0,C-Game,7.4,15.0,1.0,0.50,0.6,-5.84,0.04,16.9,10.49,1.13,--,42.000,6.500,17.75
2022,6,palmej3,Josh Palmer,WR,LAC,DEN,14.7,1,5.5,0.0,0.0,0.0,0.0,0.0,0.2,1.1,0.0,3.3,36.9,0.3,0.0,0.0,1.9,0.0,0.0,0.0,C-Game,7.1,11.0,2.4,0.64,0.4,-4.38,0.03,16.5,11.82,1.50,--,45.500,-4.5,25
2022,6,parked1,DeVante Parker,WR,NE,@CLE,24.1,23,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,36.0,0.3,0.0,0.0,1.5,0.0,0.0,0.0,C-Game,6.2,11.0,1.5,0.56,0.0,-4.73,0.00,15.7,10.96,1.43,--,43.000,2.500,20.25
2022,6,brownn1,Noah Brown,WR,DAL,@PHI,15.6,3,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,42.0,0.2,0.0,0.0,2.0,0.0,0.0,0.0,C-Game,6.9,10.0,2.6,0.69,0.3,-4.00,0.03,16.4,12.12,1.64,--,42.000,6.500,17.75
2022,6,brownd12,Dyami Brown,WR,WAS,@CHI,19.9,17,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,38.8,0.2,0.0,0.0,1.7,0.0,0.0,0.0,C-Game,6.4,11.0,1.6,0.58,0.0,-4.73,0.00,15.9,11.19,1.45,--,38.500,-1.000,19.75
2022,6,zaccho1,Olamide Zaccheaus,WR,ATL,SF,19.6,13,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,41.3,0.2,0.0,0.0,1.8,0.0,0.0,0.0,C-Game,6.5,11.0,1.8,0.59,0.0,-4.71,0.00,16.1,11.38,1.46,--,46.000,4.5,20.75
2022,6,osbork1,K.J. Osborn,WR,MIN,@MIA,18.9,10,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,35.5,0.3,0.0,0.0,1.8,0.0,0.0,0.0,C-Game,6.6,16.0,-0.3,0.41,0.2,-6.73,0.01,16.1,9.21,1.01,--,45.500,-3.000,24.25
2022,6,stbroe1,Equanimeous St. Brown,WR,CHI,WAS,31.6,32,5.0,0.0,0.0,0.0,0.0,0.0,0.4,4.2,0.0,1.9,30.3,0.3,0.0,0.2,1.4,0.0,0.0,0.0,C-Game,6.0,13.0,0.4,0.46,0.0,-5.59,0.00,15.6,9.99,1.20,--,38.500,1,18.75
2022,6,claypc1,Chase Claypool,WR,PIT,TB,19.7,14,5.0,0.0,0.0,0.0,0.0,0.0,0.8,5.6,0.0,2.9,33.9,0.2,0.0,0.2,1.8,0.0,0.0,0.0,C-Game,6.5,12.0,1.3,0.54,0.3,-4.86,0.03,16.2,11.00,1.35,--,46.000,9.5,18.25
2022,6,callam1,Marquez Callaway,WR,NO,CIN,15.5,2,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,38.7,0.2,0.0,0.0,1.9,0.0,0.0,0.0,C-Game,6.4,10.0,2.1,0.64,0.2,-4.09,0.02,16.0,11.72,1.60,--,43.500,3,20.25
2022,6,carted4,DeAndre Carter,WR,LAC,DEN,14.7,1,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,39.7,0.2,0.0,0.0,1.7,0.0,0.0,0.0,C-Game,6.0,10.0,1.7,0.60,0.0,-4.30,0.00,15.6,11.34,1.56,--,45.500,-4.5,25
2022,6,anderr2,Robbie Anderson,WR,CAR,@LAR,25.4,27,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,34.1,0.2,0.0,0.0,1.7,0.0,0.0,0.0,C-Game,5.9,13.0,0.3,0.46,0.0,-5.56,0.00,15.5,9.94,1.19,--,41.500,10.000,15.75
2022,6,slaytd1,Darius Slayton,WR,NYG,BAL,22.2,21,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,34.7,0.2,0.0,0.0,1.7,0.0,0.0,0.0,C-Game,5.9,14.0,-0.1,0.42,0.1,-5.96,0.00,15.5,9.52,1.11,--,45.500,5.5,20
2022,6,robinw1,Wan'Dale Robinson,WR,NYG,BAL,22.2,21,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,34.7,0.2,0.0,0.0,1.9,0.0,0.0,0.0,C-Game,6.3,10.0,2.0,0.63,0.4,-3.86,0.04,15.9,11.62,1.59,--,45.500,5.5,20
2022,6,shakik1,Khalil Shakir,WR,BUF,@KC,25.1,25,4.3,0.0,0.0,0.0,0.0,0.0,0.6,3.5,0.0,2.3,27.3,0.2,0.0,0.1,1.4,0.0,0.0,0.0,C-Game,5.5,14.0,-0.5,0.39,0.0,-6.02,0.00,15.3,9.32,1.10,--,54.000,-2.500,28.25
2022,6,agnewj1,Jamal Agnew,WR,JAX,@IND,18.4,9,4.3,0.0,0.0,0.0,0.0,0.0,0.2,1.7,0.0,2.7,29.8,0.2,0.0,0.1,1.6,0.0,0.0,0.0,C-Game,5.7,10.0,1.4,0.57,0.1,-4.19,0.01,15.3,11.01,1.53,--,41.000,1.500,19.75
2022,6,bournk1,Kendrick Bourne,WR,NE,@CLE,24.1,23,4.3,0.0,0.0,0.0,0.0,0.0,0.3,2.5,0.0,2.2,26.5,0.2,0.0,0.1,1.4,0.0,0.0,0.0,C-Game,5.4,10.0,1.1,0.54,0.0,-4.30,0.00,15.0,10.74,1.50,--,43.000,2.500,20.25
2022,6,smitht9,Tre'Quan Smith,WR,NO,CIN,15.5,2,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,31.4,0.2,0.0,0.0,1.5,0.0,0.0,0.0,C-Game,5.4,11.0,0.6,0.49,0.0,-4.73,0.00,15.0,10.30,1.37,--,43.500,3,20.25
2022,6,greena2,A.J. Green,WR,ARI,@SEA,17.2,6,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,32.6,0.1,0.0,0.0,1.6,0.0,0.0,0.0,C-Game,5.3,10.0,1.0,0.53,0.0,-4.30,0.00,15.0,10.68,1.50,--,50.500,-2.500,26.5
2022,6,skowrb1,Ben Skowronek,WR,LAR,CAR,22.1,20,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,32.9,0.1,0.0,0.0,1.6,0.0,0.0,0.0,C-Game,5.4,10.0,1.1,0.54,0.0,-4.25,0.00,15.1,10.77,1.51,--,41.500,-10,25.75
2022,6,peopld1,Donovan Peoples-Jones,WR,CLE,NE,18.2,7,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,32.8,0.1,0.0,0.0,1.6,0.0,0.0,0.0,C-Game,5.2,12.0,0.1,0.44,0.0,-5.15,0.00,15.0,9.81,1.25,--,43.000,-2.5,22.75
2022,6,gager1,Russell Gage,WR,TB,@PIT,31.6,31,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,24.8,0.2,0.0,0.0,1.4,0.0,0.0,0.0,C-Game,5.0,13.0,-0.6,0.39,0.0,-5.59,0.00,14.7,9.07,1.13,--,46.000,-9.500,27.75
2022,6,hardmm1,Mecole Hardman,WR,KC,BUF,16.9,5,3.6,0.0,0.0,0.0,0.0,0.0,0.4,1.9,0.0,2.5,27.4,0.1,0.0,0.1,1.4,0.0,0.0,0.0,C-Game,4.8,10.0,0.5,0.48,0.0,-4.30,0.00,14.6,10.35,1.46,--,54.000,2.5,25.75
2022,6,robind2,Demarcus Robinson,WR,BAL,@NYG,20.1,18,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,22.1,0.2,0.0,0.0,1.2,0.0,0.0,0.0,C-Game,4.7,10.0,0.4,0.47,0.0,-4.30,0.00,14.4,10.05,1.44,--,45.500,-5.500,25.5
2022,6,jennij1,Jauan Jennings,WR,SF,@ATL,24.8,24,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,24.4,0.2,0.0,0.0,1.3,0.0,0.0,0.0,C-Game,4.7,10.0,0.4,0.47,0.0,-4.30,0.00,14.4,10.10,1.44,--,46.000,-4.500,25.25
2022,6,jamesr1,Richie James,WR,NYG,BAL,22.2,21,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,25.5,0.1,0.0,0.0,1.3,0.0,0.0,0.0,C-Game,4.5,12.0,-0.7,0.38,0.0,-5.16,0.00,14.3,9.11,1.19,--,45.500,5.5,20
2022,6,thornt1,Tyquan Thornton,WR,NE,@CLE,24.1,23,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,24.4,0.1,0.0,0.0,1.4,0.0,0.0,0.0,C-Game,4.5,10.0,0.2,0.45,0.0,-4.30,0.00,14.3,9.97,1.43,--,43.000,2.500,20.25
2022,6,hodgek1,KhaDarel Hodge,WR,ATL,SF,19.6,13,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,26.2,0.1,0.0,0.0,1.3,0.0,0.0,0.0,C-Game,4.1,10.0,-0.2,0.41,0.0,-4.30,0.00,14.0,9.68,1.40,--,46.000,4.5,20.75
2022,6,prochj1,James Proche,WR,BAL,@NYG,20.1,18,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,20.9,0.1,0.0,0.0,0.9,0.0,0.0,0.0,C-Game,3.5,10.0,-0.8,0.35,0.0,-4.30,0.00,13.4,9.07,1.34,--,45.500,-5.500,25.5
2022,6,milles2,Scott Miller,WR,TB,@PIT,31.6,31,2.7,0.0,0.0,0.0,0.0,0.0,0.3,2.1,0.0,1.7,17.9,0.1,0.0,0.1,1.0,0.0,0.0,0.0,C-Game,3.5,10.0,-0.8,0.35,0.0,-4.30,0.00,13.4,9.13,1.34,--,46.000,-9.500,27.75
2022,6,wilsoc2,Cedrick Wilson,WR,MIA,MIN,19.0,12,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,20.2,0.1,0.0,0.0,1.2,0.0,0.0,0.0,C-Game,3.8,10.0,-0.5,0.38,0.0,-4.30,0.00,13.6,9.33,1.36,--,45.500,3,21.25
2022,6,smiths4,Shi Smith,WR,CAR,@LAR,25.4,27,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,21.7,0.1,0.0,0.0,1.1,0.0,0.0,0.0,C-Game,3.5,10.0,-0.8,0.35,0.0,-4.30,0.00,13.4,9.08,1.34,--,41.500,10.000,15.75
2022,6,pettid1,Dante Pettis,WR,CHI,WAS,31.6,32,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,18.3,0.1,0.0,0.0,0.7,0.0,0.0,0.0,C-Game,2.6,10.0,-1.7,0.26,0.0,-4.30,0.00,12.6,8.29,1.26,--,38.500,1,18.75
2022,6,hintok1,Kendall Hinton,WR,DEN,@LAC,27.7,29,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,18.1,0.1,0.0,0.0,0.9,0.0,0.0,0.0,C-Game,3.0,10.0,-1.3,0.30,0.0,-4.30,0.00,12.9,8.59,1.29,--,45.500,4.500,20.5
2022,6,dortcg1,Greg Dortch,WR,ARI,@SEA,17.2,6,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,14.9,0.1,0.0,0.0,0.9,0.0,0.0,0.0,C-Game,3.1,10.0,-1.2,0.31,0.0,-4.30,0.00,13.0,8.69,1.30,--,50.500,-2.500,26.5
2022,6,campbp1,Parris Campbell,WR,IND,JAX,19.0,11,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,20.6,0.0,0.0,0.0,1.2,0.0,0.0,0.0,C-Game,3.4,10.0,-0.9,0.34,0.0,-4.30,0.00,13.3,9.05,1.33,--,41.000,-1.5,21.25
2022,6,moores1,Skyy Moore,WR,KC,BUF,16.9,5,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,15.9,0.1,0.0,0.0,0.7,0.0,0.0,0.0,C-Game,2.6,10.0,-1.7,0.26,0.0,-4.30,0.00,12.6,8.28,1.26,--,54.000,2.5,25.75
2022,6,marsht1,Terrace Marshall,WR,CAR,@LAR,25.4,27,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,16.6,0.1,0.0,0.0,0.9,0.0,0.0,0.0,C-Game,2.8,10.0,-1.5,0.28,0.0,-4.30,0.00,12.8,8.47,1.28,--,41.500,10.000,15.75
2022,6,hamlek1,K.J. Hamler,WR,DEN,@LAC,27.7,29,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,14.4,0.1,0.0,0.0,0.8,0.0,0.0,0.0,C-Game,2.7,10.0,-1.6,0.27,0.0,-4.30,0.00,12.6,8.33,1.26,--,45.500,4.500,20.5
2022,6,sillsd1,David Sills,WR,NYG,BAL,22.2,21,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,14.3,0.1,0.0,0.0,0.7,0.0,0.0,0.0,C-Game,2.5,12.0,-2.7,0.20,0.0,-5.16,0.00,12.4,7.27,1.04,--,45.500,5.5,20
2022,6,berrib2,Braxton Berrios,WR,NYJ,@GB,19.9,16,1.8,0.0,0.0,0.0,0.0,0.0,0.9,7.0,0.0,1.2,9.6,0.0,0.0,0.3,0.6,0.0,0.0,0.0,C-Game,2.4,10.0,-1.9,0.24,0.3,-4.04,0.03,12.5,8.24,1.25,--,45.000,7.500,18.75
2022,6,goodwm1,Marquise Goodwin,WR,SEA,ARI,16.6,4,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,12.4,0.1,0.0,0.0,0.6,0.0,0.0,0.0,C-Game,2.2,10.0,-2.1,0.22,0.0,-4.30,0.00,12.2,7.87,1.22,--,50.500,2.5,24
2022,6,sherft1,Trent Sherfield,WR,MIA,MIN,19.0,12,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,13.1,0.1,0.0,0.0,0.8,0.0,0.0,0.0,C-Game,2.5,10.0,-1.8,0.25,0.0,-4.30,0.00,12.5,8.21,1.25,--,45.500,3,21.25
2022,6,jonesv1,Velus Jones,WR,CHI,WAS,31.6,32,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.1,0.0,0.0,0.6,0.0,0.0,0.0,C-Game,2.1,10.0,-2.2,0.21,0.0,-4.30,0.00,12.1,7.78,1.21,--,38.500,1,18.75
2022,6,mclour1,Ray-Ray McCloud,WR,SF,@ATL,24.8,24,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,10.4,0.1,0.0,0.0,0.5,0.0,0.0,0.0,C-Game,1.9,10.0,-2.4,0.19,0.0,-4.30,0.00,11.9,7.60,1.19,--,46.000,-4.500,25.25
2022,6,watkiq1,Quez Watkins,WR,PHI,DAL,18.3,8,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,11.0,0.1,0.0,0.0,0.5,0.0,0.0,0.0,C-Game,1.8,10.0,-2.5,0.18,0.0,-4.30,0.00,11.9,7.58,1.19,--,42.000,-6.5,24.25
2022,6,atwelt1,Tutu Atwell,WR,LAR,CAR,22.1,20,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,9.2,0.1,0.0,0.0,0.4,0.0,0.0,0.0,C-Game,1.7,10.0,-2.6,0.17,0.0,-4.30,0.00,11.7,7.42,1.17,--,41.500,-10,25.75
2022,6,stracm1,Mike Strachan,WR,IND,JAX,19.0,11,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,10.9,0.0,0.0,0.0,0.5,0.0,0.0,0.0,C-Game,1.6,10.0,-2.7,0.16,0.0,-4.30,0.00,11.6,7.35,1.16,--,41.000,-1.5,21.25
2022,6,wallat1,Tylan Wallace,WR,BAL,@NYG,20.1,18,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,11.6,0.0,0.0,0.0,0.5,0.0,0.0,0.0,C-Game,1.6,10.0,-2.7,0.16,0.0,-4.30,0.00,11.7,7.35,1.17,--,45.500,-5.500,25.5
2022,6,jonest6,Tim Jones,WR,JAX,@IND,18.4,9,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,12.4,0.0,0.0,0.0,0.6,0.0,0.0,0.0,C-Game,1.6,10.0,-2.7,0.16,0.0,-4.30,0.00,11.7,7.43,1.17,--,41.000,1.500,19.75
2022,6,watsoj1,Justin Watson,WR,KC,BUF,16.9,5,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,10.1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,C-Game,1.5,10.0,-2.8,0.15,0.0,-4.30,0.00,11.6,7.31,1.16,--,54.000,2.5,25.75
2022,6,simsc2,Cam Sims,WR,WAS,@CHI,19.9,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,7.8,0.0,0.0,0.0,0.4,0.0,0.0,0.0,C-Game,1.3,10.0,-3.0,0.13,0.0,-4.30,0.00,11.4,7.10,1.14,--,38.500,-1.000,19.75
2022,6,eskrid1,D'Wayne Eskridge,WR,SEA,ARI,16.6,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,7.5,0.0,0.0,0.0,0.4,0.0,0.0,0.0,C-Game,1.3,10.0,-3.0,0.13,0.0,-4.30,0.00,11.4,7.11,1.14,--,50.500,2.5,24
2022,6,belld1,David Bell,WR,CLE,NE,18.2,7,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,8.2,0.0,0.0,0.0,0.5,0.0,0.0,0.0,C-Game,1.2,10.0,-3.1,0.12,0.0,-4.30,0.00,11.4,7.06,1.14,--,43.000,-2.5,22.75
2022,6,pascaz1,Zach Pascal,WR,PHI,DAL,18.3,8,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.3,0.0,0.0,0.0,0.5,0.0,0.0,0.0,C-Game,1.2,10.0,-3.1,0.12,0.0,-4.30,0.00,11.4,7.07,1.14,--,42.000,-6.5,24.25
2022,6,boykim1,Miles Boykin,WR,PIT,TB,19.7,14,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,5.7,0.0,0.0,0.0,0.3,0.0,0.0,0.0,C-Game,0.9,10.0,-3.4,0.09,0.0,-4.30,0.00,11.0,6.74,1.10,--,46.000,9.5,18.25
2022,6,thomam3,Mike Thomas,WR,CIN,@NO,25.4,26,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5.1,0.0,0.0,0.0,0.3,0.0,0.0,0.0,C-Game,0.8,10.0,-3.5,0.08,0.0,-4.30,0.00,11.0,6.68,1.10,--,43.500,-3.000,23.25
2022,6,schwaa1,Anthony Schwartz,WR,CLE,NE,18.2,7,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,5.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,C-Game,0.6,10.0,-3.7,0.06,0.0,-4.30,0.00,10.8,6.52,1.08,--,43.000,-2.5,22.75
2022,6,edwarb4,Bryan Edwards,WR,ATL,SF,19.6,13,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,5.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,C-Game,0.8,10.0,-3.5,0.08,0.0,-4.30,0.00,11.0,6.69,1.10,--,46.000,4.5,20.75
2022,6,fehoks1,Simi Fehoko,WR,DAL,@PHI,15.6,3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,C-Game,0.4,10.0,-3.9,0.04,0.0,-4.30,0.00,10.6,6.28,1.06,--,42.000,6.500,17.75
2022,6,reagoj1,Jalen Reagor,WR,MIN,@MIA,18.9,10,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.6,0.0,0.0,0.0,0.1,0.0,0.0,0.0,C-Game,0.4,10.0,-3.9,0.04,0.0,-4.30,0.00,10.6,6.27,1.06,--,45.500,-3.000,24.25
2022,6,smithj8,Jeff Smith,WR,NYJ,@GB,19.9,16,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,2.4,0.0,0.0,0.0,0.2,0.0,0.0,0.0,C-Game,0.4,10.0,-3.9,0.04,0.0,-4.30,0.00,10.6,6.29,1.06,--,45.000,7.500,18.75
2022,6,kelcet1,Travis Kelce,TE,KC,BUF,1.6,1,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,72.1,0.6,0.0,0.0,3.8,0.0,0.0,0.0,A-Game,14.2,27.0,5.0,0.52,4.4,-4.75,0.16,19.5,10.28,0.72,--,54.000,2.5,25.75
2022,6,andrem1,Mark Andrews,TE,BAL,@NYG,8.5,23,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,76.7,0.5,0.0,0.0,4.0,0.0,0.0,0.0,A-Game,13.9,29.0,4.0,0.48,4.7,-5.14,0.16,19.3,9.41,0.66,--,45.500,-5.500,25.5
2022,6,hillt2,Taysom Hill,TE,NO,CIN,7.8,19,9.1,0.0,0.0,0.0,0.0,0.0,10.7,64.1,0.5,0.0,0.0,0.0,0.0,2.7,0.0,0.1,0.0,0.0,A-Game,9.1,22.0,1.6,0.41,0.0,-7.48,0.00,9.8,2.36,0.45,--,43.500,3,20.25
2022,6,ertzz1,Zach Ertz,TE,ARI,@SEA,23.5,32,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,50.2,0.7,0.0,0.0,2.7,0.0,0.0,0.0,A-Game,11.4,22.0,3.9,0.52,2.4,-5.08,0.11,17.6,10.10,0.80,--,50.500,-2.500,26.5
2022,6,goeded1,Dallas Goedert,TE,PHI,DAL,4.2,8,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,61.1,0.3,0.0,0.0,3.1,0.0,0.0,0.0,B-Game,10.1,18.0,4.0,0.56,3.1,-3.03,0.17,16.7,10.59,0.93,--,42.000,-6.5,24.25
2022,6,kittlg1,George Kittle,TE,SF,@ATL,8.2,21,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,48.7,0.5,0.0,0.0,2.6,0.0,0.0,0.0,B-Game,9.8,20.0,3.0,0.49,2.2,-4.63,0.11,16.5,9.68,0.82,--,46.000,-4.500,25.25
2022,6,higbet1,Tyler Higbee,TE,LAR,CAR,4.0,6,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,55.3,0.3,0.0,0.0,3.1,0.0,0.0,0.0,B-Game,9.8,21.0,2.7,0.47,3.0,-4.11,0.14,16.5,9.37,0.79,--,41.500,-10,25.75
2022,6,njokud1,David Njoku,TE,CLE,NE,7.9,20,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,55.4,0.2,0.0,0.0,2.8,0.0,0.0,0.0,B-Game,8.9,17.0,3.1,0.52,2.6,-3.21,0.15,15.9,10.09,0.93,--,43.000,-2.5,22.75
2022,6,evereg1,Gerald Everett,TE,LAC,DEN,4.7,9,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,39.7,0.4,0.0,0.0,2.0,0.0,0.0,0.0,C-Game,7.6,17.0,1.8,0.45,1.1,-4.66,0.07,15.0,9.24,0.88,--,45.500,-4.5,25
2022,6,pittsk1,Kyle Pitts,TE,ATL,SF,2.4,2,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,40.3,0.2,0.0,0.0,2.0,0.0,0.0,0.0,C-Game,6.6,13.0,2.2,0.51,1.1,-3.32,0.08,14.4,9.94,1.10,--,46.000,4.5,20.75
2022,6,smithi2,Irv Smith Jr.,TE,MIN,@MIA,9.8,26,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,30.3,0.3,0.0,0.0,1.6,0.0,0.0,0.0,C-Game,6.0,13.0,1.6,0.46,0.4,-4.04,0.03,13.9,9.52,1.07,--,45.500,-3.000,24.25
