Season,Week,PID,Player,Pos,Team,Opp,aFPA,aFPA Rk,FFPts,Comp,Pass Att,Pass Yds,Pass TD,INT,Rush Att,Rush Yds,Rush TD,Rec,Rec Yds,Rec TD,Pa1D,Ru1D,Rec1D,Fum,XP,FG,Grade,Y! (Proj),Y! ($),Y! (Val),Y! (Pt/$),Y! (Flr),Y! (Flr Val),Y! (Floor/$),Y! (Ceil),Y! (Ceil Val),Y! (Ceil/$),Y! (Wk $ Chg),O/U,Line,Team O/U
2022,6,knoxd1,Dawson Knox,TE,BUF,@KC,8.3,22,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,25.8,0.3,0.0,0.0,1.5,0.0,0.0,0.0,C-Game,6.0,15.0,0.9,0.40,0.4,-4.73,0.02,13.9,8.80,0.93,--,54.000,-2.500,28.25
2022,6,hursth1,Hayden Hurst,TE,CIN,@NO,3.4,5,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,29.5,0.3,0.0,0.0,1.7,0.0,0.0,0.0,C-Game,6.3,11.0,2.5,0.57,0.6,-3.11,0.06,14.1,10.37,1.28,--,43.500,-3.000,23.25
2022,6,bellid1,Daniel Bellinger,TE,NYG,BAL,10.6,28,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,24.5,0.3,0.0,0.0,1.3,0.0,0.0,0.0,C-Game,5.5,12.0,1.4,0.45,0.1,-3.97,0.01,13.5,9.46,1.13,--,45.500,5.5,20
2022,6,disslw1,Will Dissly,TE,SEA,ARI,11.2,31,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,26.1,0.3,0.0,0.0,1.4,0.0,0.0,0.0,C-Game,5.6,17.0,-0.2,0.33,0.2,-5.54,0.01,13.6,7.86,0.80,--,50.500,2.5,24
2022,6,tonyar1,Robert Tonyan,TE,GB,NYJ,5.0,11,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,26.7,0.3,0.0,0.0,1.6,0.0,0.0,0.0,C-Game,6.0,13.0,1.5,0.46,0.5,-3.91,0.04,13.9,9.47,1.07,--,45.000,-7.5,26.25
2022,6,engrae1,Evan Engram,TE,JAX,@IND,9.6,25,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,33.6,0.2,0.0,0.0,1.9,0.0,0.0,0.0,C-Game,6.2,13.0,1.8,0.48,0.9,-3.47,0.07,14.1,9.66,1.08,--,41.000,1.500,19.75
2022,6,conklt1,Tyler Conklin,TE,NYJ,@GB,6.8,17,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,31.3,0.2,0.0,0.0,1.8,0.0,0.0,0.0,C-Game,5.8,13.0,1.4,0.45,0.6,-3.78,0.05,13.8,9.38,1.06,--,45.000,7.500,18.75
2022,6,henryh1,Hunter Henry,TE,NE,@CLE,4.8,10,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,27.5,0.2,0.0,0.0,1.4,0.0,0.0,0.0,C-Game,5.1,11.0,1.4,0.47,0.1,-3.60,0.01,13.3,9.58,1.21,--,43.000,2.500,20.25
2022,6,gesicm1,Mike Gesicki,TE,MIA,MIN,6.5,16,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,28.6,0.2,0.0,0.0,1.5,0.0,0.0,0.0,C-Game,5.3,11.0,1.5,0.48,0.3,-3.48,0.02,13.4,9.68,1.22,--,45.500,3,21.25
2022,6,aliecm1,Mo Alie-Cox,TE,IND,JAX,2.4,3,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,23.1,0.3,0.0,0.0,1.2,0.0,0.0,0.0,C-Game,4.7,10.0,1.3,0.47,0.0,-3.40,0.00,13.0,9.64,1.30,--,41.000,-1.5,21.25
2022,6,bratec1,Cameron Brate,TE,TB,@PIT,7.4,18,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,24.8,0.2,0.0,0.0,1.4,0.0,0.0,0.0,C-Game,4.8,10.0,1.4,0.48,0.2,-3.19,0.02,13.1,9.73,1.31,--,46.000,-9.500,27.75
2022,6,batesj1,John Bates,TE,WAS,@CHI,5.7,14,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,28.5,0.1,0.0,0.0,1.5,0.0,0.0,0.0,C-Game,4.7,10.0,1.3,0.47,0.2,-3.24,0.02,13.1,9.67,1.31,--,38.500,-1.000,19.75
2022,6,fantn1,Noah Fant,TE,SEA,ARI,11.2,31,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,22.4,0.2,0.0,0.0,1.3,0.0,0.0,0.0,C-Game,4.9,11.0,1.1,0.44,0.3,-3.46,0.03,13.1,9.41,1.20,--,50.500,2.5,24
2022,6,gentrz1,Zach Gentry,TE,PIT,TB,6.4,15,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,27.1,0.1,0.0,0.0,1.4,0.0,0.0,0.0,C-Game,4.8,10.0,1.4,0.48,0.2,-3.17,0.02,13.1,9.69,1.31,--,46.000,9.5,18.25
2022,6,kmetc1,Cole Kmet,TE,CHI,WAS,5.0,12,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,23.8,0.2,0.0,0.0,1.4,0.0,0.0,0.0,C-Game,4.7,11.0,1.0,0.43,0.3,-3.42,0.03,13.1,9.32,1.19,--,38.500,1,18.75
2022,6,saubee1,Eric Saubert,TE,DEN,@LAC,2.9,4,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,21.7,0.2,0.0,0.0,1.2,0.0,0.0,0.0,C-Game,4.1,10.0,0.7,0.41,0.1,-3.34,0.01,12.6,9.24,1.26,--,45.500,4.500,20.5
2022,6,gransk1,Kylen Granson,TE,IND,JAX,2.4,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,21.8,0.1,0.0,0.0,1.2,0.0,0.0,0.0,C-Game,4.0,10.0,0.6,0.40,0.1,-3.30,0.01,12.6,9.19,1.26,--,41.000,-1.5,21.25
2022,6,hendep1,Peyton Hendershot,TE,DAL,@PHI,5.1,13,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,21.0,0.1,0.0,0.0,1.1,0.0,0.0,0.0,C-Game,3.6,10.0,0.2,0.36,0.0,-3.40,0.00,12.3,8.88,1.23,--,42.000,6.500,17.75
2022,6,johnsj16,Juwan Johnson,TE,NO,CIN,7.8,19,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,18.4,0.1,0.0,0.0,0.9,0.0,0.0,0.0,C-Game,3.1,10.0,-0.3,0.31,0.0,-3.40,0.00,12.0,8.58,1.20,--,43.500,3,20.25
2022,6,thomai1,Ian Thomas,TE,CAR,@LAR,4.1,7,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,20.7,0.1,0.0,0.0,1.1,0.0,0.0,0.0,C-Game,3.2,10.0,-0.2,0.32,0.0,-3.40,0.00,12.0,8.64,1.20,--,41.500,10.000,15.75
2022,6,likeli1,Isaiah Likely,TE,BAL,@NYG,8.5,23,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,16.3,0.1,0.0,0.0,0.9,0.0,0.0,0.0,C-Game,3.3,10.0,-0.1,0.33,0.0,-3.40,0.00,12.1,8.66,1.21,--,45.500,-5.500,25.5
2022,6,trauta1,Adam Trautman,TE,NO,CIN,7.8,19,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,14.8,0.1,0.0,0.0,0.8,0.0,0.0,0.0,C-Game,2.9,10.0,-0.5,0.29,0.0,-3.40,0.00,11.8,8.41,1.18,--,43.500,3,20.25
2022,6,bryanh2,Harrison Bryant,TE,CLE,NE,7.9,20,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,15.4,0.1,0.0,0.0,0.9,0.0,0.0,0.0,C-Game,2.9,10.0,-0.5,0.29,0.0,-3.40,0.00,11.8,8.39,1.18,--,43.000,-2.5,22.75
2022,6,woodsj1,Jelani Woods,TE,IND,JAX,2.4,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,9.7,0.2,0.0,0.0,0.5,0.0,0.0,0.0,C-Game,2.4,10.0,-1.0,0.24,0.0,-3.40,0.00,11.5,8.05,1.15,--,41.000,-1.5,21.25
2022,6,heywac1,Connor Heyward,TE,PIT,TB,6.4,15,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,13.6,0.1,0.0,0.0,0.8,0.0,0.0,0.0,C-Game,2.5,10.0,-0.9,0.25,0.0,-3.40,0.00,11.5,8.13,1.15,--,46.000,9.5,18.25
2022,6,griffr2,Ryan Griffin,TE,CHI,WAS,5.0,12,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,13.8,0.1,0.0,0.0,0.7,0.0,0.0,0.0,C-Game,2.3,10.0,-1.1,0.23,0.0,-3.40,0.00,11.4,8.01,1.14,--,38.500,1,18.75
2022,6,ferguj3,Jake Ferguson,TE,DAL,@PHI,5.1,13,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,13.3,0.1,0.0,0.0,0.8,0.0,0.0,0.0,C-Game,2.5,10.0,-0.9,0.25,0.0,-3.40,0.00,11.5,8.12,1.15,--,42.000,6.500,17.75
2022,6,mundtj1,Johnny Mundt,TE,MIN,@MIA,9.8,26,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,13.2,0.1,0.0,0.0,0.8,0.0,0.0,0.0,C-Game,2.5,10.0,-0.9,0.25,0.0,-3.40,0.00,11.5,8.12,1.15,--,45.500,-3.000,24.25
2022,6,mcbrit2,Trey McBride,TE,ARI,@SEA,23.5,32,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,13.6,0.0,0.0,0.0,0.7,0.0,0.0,0.0,C-Game,2.2,10.0,-1.2,0.22,0.0,-3.40,0.00,11.3,7.95,1.13,--,50.500,-2.500,26.5
2022,6,smithj6,Jonnu Smith,TE,NE,@CLE,4.8,10,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,12.7,0.0,0.0,0.0,0.8,0.0,0.0,0.0,C-Game,2.4,10.0,-1.0,0.24,0.0,-3.40,0.00,11.4,8.05,1.14,--,43.000,2.500,20.25
2022,6,parkic1,Colby Parkinson,TE,SEA,ARI,11.2,31,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,13.7,0.0,0.0,0.0,0.7,0.0,0.0,0.0,C-Game,1.9,14.0,-2.9,0.14,0.0,-4.76,0.00,11.1,6.38,0.80,--,50.500,2.5,24
2022,6,ottonc1,Cade Otton,TE,TB,@PIT,7.4,18,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,9.6,0.1,0.0,0.0,0.6,0.0,0.0,0.0,C-Game,2.0,10.0,-1.4,0.20,0.0,-3.40,0.00,11.2,7.78,1.12,--,46.000,-9.500,27.75
2022,6,trembt1,Tommy Tremble,TE,CAR,@LAR,4.1,7,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,11.4,0.0,0.0,0.0,0.7,0.0,0.0,0.0,C-Game,2.0,10.0,-1.4,0.20,0.0,-3.40,0.00,11.2,7.84,1.12,--,41.500,10.000,15.75
2022,6,hudsot1,Tanner Hudson,TE,NYG,BAL,10.6,28,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,9.2,0.1,0.0,0.0,0.5,0.0,0.0,0.0,C-Game,1.6,10.0,-1.8,0.16,0.0,-3.40,0.00,10.9,7.52,1.09,--,45.500,5.5,20
2022,6,grayn1,Noah Gray,TE,KC,BUF,1.6,1,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.5,0.0,0.0,0.0,0.6,0.0,0.0,0.0,C-Game,1.7,10.0,-1.7,0.17,0.0,-3.40,0.00,11.0,7.63,1.10,--,54.000,2.5,25.75
2022,6,arnold1,Dan Arnold,TE,JAX,@IND,9.6,25,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,11.2,0.0,0.0,0.0,0.5,0.0,0.0,0.0,C-Game,1.5,10.0,-1.9,0.15,0.0,-3.40,0.00,10.9,7.47,1.09,--,41.000,1.500,19.75
2022,6,okwuea1,Albert Okwuegbunam,TE,DEN,@LAC,2.9,4,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,12.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,C-Game,1.7,10.0,-1.7,0.17,0.0,-3.40,0.00,11.0,7.61,1.10,--,45.500,4.500,20.5
2022,6,hessep1,Parker Hesse,TE,ATL,SF,2.4,2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,9.1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,C-Game,1.6,10.0,-1.8,0.16,0.0,-3.40,0.00,11.0,7.56,1.10,--,46.000,4.5,20.75
2022,6,mckitt1,Tre McKitty,TE,LAC,DEN,4.7,9,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,8.2,0.1,0.0,0.0,0.4,0.0,0.0,0.0,C-Game,1.5,10.0,-1.9,0.15,0.0,-3.40,0.00,10.9,7.45,1.09,--,45.500,-4.5,25
2022,6,blantk1,Kendall Blanton,TE,LAR,CAR,4.0,6,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,9.2,0.0,0.0,0.0,0.4,0.0,0.0,0.0,C-Game,1.4,10.0,-2.0,0.14,0.0,-3.40,0.00,10.8,7.37,1.08,--,41.500,-10,25.75
2022,6,uzomac1,C.J. Uzomah,TE,NYJ,@GB,6.8,17,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.8,0.0,0.0,0.0,0.6,0.0,0.0,0.0,C-Game,1.6,10.0,-1.8,0.16,0.0,-3.40,0.00,10.9,7.51,1.09,--,45.000,7.500,18.75
2022,6,firksa1,Anthony Firkser,TE,ATL,SF,2.4,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,8.1,0.0,0.0,0.0,0.4,0.0,0.0,0.0,C-Game,1.4,10.0,-2.0,0.14,0.0,-3.40,0.00,10.8,7.37,1.08,--,46.000,4.5,20.75
2022,6,deguaj1,Josiah Deguara,TE,GB,NYJ,5.0,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.2,0.0,0.0,0.0,0.6,0.0,0.0,0.0,C-Game,1.5,10.0,-1.9,0.15,0.0,-3.40,0.00,10.9,7.47,1.09,--,45.000,-7.5,26.25
2022,6,rogera1,Armani Rogers,TE,WAS,@CHI,5.7,14,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,5.2,0.1,0.0,0.0,0.3,0.0,0.0,0.0,C-Game,1.0,10.0,-2.4,0.10,0.0,-3.40,0.00,10.5,7.14,1.05,--,38.500,-1.000,19.75
2022,6,becka1,Andrew Beck,TE,DEN,@LAC,2.9,4,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,7.2,0.0,0.0,0.0,0.3,0.0,0.0,0.0,C-Game,0.9,10.0,-2.5,0.09,0.0,-3.40,0.00,10.5,7.07,1.05,--,45.500,4.500,20.5
2022,6,davist4,Tyler Davis,TE,GB,NYJ,5.0,11,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,6.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,C-Game,1.0,10.0,-2.4,0.10,0.0,-3.40,0.00,10.5,7.13,1.05,--,45.000,-7.5,26.25
2022,6,parhad1,Donald Parham,TE,LAC,DEN,4.7,9,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,5.5,0.0,0.0,0.0,0.3,0.0,0.0,0.0,C-Game,0.8,10.0,-2.6,0.08,0.0,-3.40,0.00,10.4,7.02,1.04,--,45.500,-4.5,25
2022,6,sullis1,Stephen Sullivan,TE,CAR,@LAR,4.1,7,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5.2,0.0,0.0,0.0,0.3,0.0,0.0,0.0,C-Game,0.7,10.0,-2.7,0.07,0.0,-3.40,0.00,10.4,6.95,1.04,--,41.500,10.000,15.75
2022,6,myaric1,Chris Myarick,TE,NYG,BAL,10.6,28,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,4.1,0.0,0.0,0.0,0.3,0.0,0.0,0.0,C-Game,0.8,10.0,-2.6,0.08,0.0,-3.40,0.00,10.4,6.99,1.04,--,45.500,5.5,20
2022,6,connet1,Tanner Conner,TE,MIA,MIN,6.5,16,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,3.6,0.0,0.0,0.0,0.2,0.0,0.0,0.0,C-Game,0.8,10.0,-2.6,0.08,0.0,-3.40,0.00,10.4,6.97,1.04,--,45.500,3,21.25
2022,6,fortsj1,Jody Fortson,TE,KC,BUF,1.6,1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2.9,0.0,0.0,0.0,0.2,0.0,0.0,0.0,C-Game,0.6,10.0,-2.8,0.06,0.0,-3.40,0.00,10.3,6.87,1.03,--,54.000,2.5,25.75
2022,6,olivej1,Josh Oliver,TE,BAL,@NYG,8.5,23,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2.3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,C-Game,0.6,10.0,-2.8,0.06,0.0,-3.40,0.00,10.3,6.87,1.03,--,45.500,-5.500,25.5
2022,6,manhec1,Chris Manhertz,TE,JAX,@IND,9.6,25,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,3.7,0.0,0.0,0.0,0.2,0.0,0.0,0.0,C-Game,0.7,10.0,-2.7,0.07,0.0,-3.40,0.00,10.3,6.91,1.03,--,41.000,1.500,19.75
2022,6,wescot1,Trevon Wesco,TE,CHI,WAS,5.0,12,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3.7,0.0,0.0,0.0,0.2,0.0,0.0,0.0,C-Game,0.6,10.0,-2.8,0.06,0.0,-3.40,0.00,10.2,6.85,1.02,--,38.500,1,18.75
2022,6,turnec2,Cole Turner,TE,WAS,@CHI,5.7,14,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.6,0.0,0.0,0.0,0.1,0.0,0.0,0.0,C-Game,0.4,10.0,-3.0,0.04,0.0,-3.40,0.00,10.1,6.74,1.01,--,38.500,-1.000,19.75
2022,6,holtzj1,J.P. Holtz,TE,NO,CIN,7.8,19,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.8,0.0,0.0,0.0,0.1,0.0,0.0,0.0,C-Game,0.5,10.0,-2.9,0.05,0.0,-3.40,0.00,10.2,6.78,1.02,--,43.500,3,20.25
2022,6,wilcom1,Mitchell Wilcox,TE,CIN,@NO,3.4,5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.6,0.0,0.0,0.0,0.1,0.0,0.0,0.0,C-Game,0.4,10.0,-3.0,0.04,0.0,-3.40,0.00,10.1,6.69,1.01,--,43.500,-3.000,23.25
2022,6,stollj1,Jack Stoll,TE,PHI,DAL,4.2,8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,2.4,0.0,0.0,0.0,0.1,0.0,0.0,0.0,C-Game,0.4,10.0,-3.0,0.04,0.0,-3.40,0.00,10.1,6.71,1.01,--,42.000,-6.5,24.25
2022,6,calcag1,Grant Calcaterra,TE,PHI,DAL,4.2,8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,C-Game,0.3,10.0,-3.1,0.03,0.0,-3.40,0.00,10.1,6.66,1.01,--,42.000,-6.5,24.25
2022,6,ARI,Arizona Cardinals,DEF,ARI,@SEA,6.1,15,,,,,,,,,,,,,,,,,,,,6.4,12.0,-0.1,0.53,1.9,-4.62,0.15,11.0,4.48,0.91,--,50.500,-2.500,26.5
2022,6,ATL,Atlanta Falcons,DEF,ATL,SF,7.7,20,,,,,,,,,,,,,,,,,,,,5.3,17.0,-3.9,0.31,1.5,-7.65,0.09,9.0,-0.16,0.53,--,46.000,4.5,20.75
2022,6,BAL,Baltimore Ravens,DEF,BAL,@NYG,5.3,8,,,,,,,,,,,,,,,,,,,,7.0,17.0,-2.1,0.41,2.0,-7.14,0.12,12.0,2.87,0.71,--,45.500,-5.500,25.5
2022,6,BUF,Buffalo Bills,DEF,BUF,@KC,3.5,3,,,,,,,,,,,,,,,,,,,,6.1,16.0,-2.5,0.38,1.8,-6.86,0.11,10.5,1.87,0.66,--,54.000,-2.500,28.25
2022,6,CAR,Carolina Panthers,DEF,CAR,@LAR,14.1,32,,,,,,,,,,,,,,,,,,,,5.9,18.0,-3.8,0.33,1.7,-8.01,0.09,10.1,0.35,0.56,--,41.500,10.000,15.75
2022,6,CHI,Chicago Bears,DEF,CHI,WAS,9.1,24,,,,,,,,,,,,,,,,,,,,6.9,15.0,-1.2,0.46,2.0,-6.09,0.13,11.9,3.76,0.79,--,38.500,1,18.75
2022,6,CIN,Cincinnati Bengals,DEF,CIN,@NO,12.8,31,,,,,,,,,,,,,,,,,,,,6.2,19.0,-4.1,0.33,1.8,-8.46,0.09,10.6,0.34,0.56,--,43.500,-3.000,23.25
2022,6,CLE,Cleveland Browns,DEF,CLE,NE,9.6,27,,,,,,,,,,,,,,,,,,,,6.7,14.0,-0.9,0.48,1.9,-5.63,0.14,11.4,3.84,0.81,--,43.000,-2.5,22.75
2022,6,DAL,Dallas Cowboys,DEF,DAL,@PHI,5.7,11,,,,,,,,,,,,,,,,,,,,5.6,17.0,-3.6,0.33,1.6,-7.56,0.10,9.6,0.39,0.56,--,42.000,6.500,17.75
2022,6,DEN,Denver Broncos,DEF,DEN,@LAC,5.1,6,,,,,,,,,,,,,,,,,,,,5.0,15.0,-3.1,0.33,1.5,-6.65,0.10,8.6,0.48,0.57,--,45.500,4.500,20.5
2022,6,GB,Green Bay Packers,DEF,GB,NYJ,9.5,26,,,,,,,,,,,,,,,,,,,,8.0,15.0,-0.1,0.53,2.3,-5.79,0.15,13.6,5.50,0.91,--,45.000,-7.5,26.25
2022,6,IND,Indianapolis Colts,DEF,IND,JAX,6.1,14,,,,,,,,,,,,,,,,,,,,6.6,13.0,-0.5,0.50,1.9,-5.12,0.15,11.2,4.19,0.86,--,41.000,-1.5,21.25
2022,6,JAX,Jacksonville Jaguars,DEF,JAX,@IND,12.0,30,,,,,,,,,,,,,,,,,,,,7.1,20.0,-3.7,0.35,2.0,-8.75,0.10,12.1,1.27,0.60,--,41.000,1.500,19.75
2022,6,KC,Kansas City Chiefs,DEF,KC,BUF,5.6,10,,,,,,,,,,,,,,,,,,,,5.5,11.0,-0.4,0.50,1.6,-4.34,0.15,9.4,3.49,0.86,--,54.000,2.5,25.75
2022,6,LAC,Los Angeles Chargers,DEF,LAC,DEN,10.3,29,,,,,,,,,,,,,,,,,,,,6.9,10.0,1.5,0.69,2.0,-3.41,0.20,11.7,6.33,1.17,--,45.500,-4.5,25
2022,6,LAR,Los Angeles Rams,DEF,LAR,CAR,9.8,28,,,,,,,,,,,,,,,,,,,,10.2,13.0,3.2,0.79,3.0,-4.06,0.23,17.5,10.45,1.34,--,41.500,-10,25.75
2022,6,MIA,Miami Dolphins,DEF,MIA,MIN,5.9,13,,,,,,,,,,,,,,,,,,,,5.6,10.0,0.2,0.56,1.6,-3.79,0.16,9.5,4.09,0.95,--,45.500,3,21.25
2022,6,MIN,Minnesota Vikings,DEF,MIN,@MIA,4.2,5,,,,,,,,,,,,,,,,,,,,7.0,13.0,-0.0,0.54,2.0,-4.99,0.16,12.0,4.98,0.92,--,45.500,-3.000,24.25
2022,6,NE,New England Patriots,DEF,NE,@CLE,2.6,2,,,,,,,,,,,,,,,,,,,,6.4,11.0,0.5,0.59,1.9,-4.07,0.17,11.0,5.09,1.00,--,43.000,2.500,20.25
2022,6,NO,New Orleans Saints,DEF,NO,CIN,7.6,19,,,,,,,,,,,,,,,,,,,,6.3,12.0,-0.2,0.52,1.8,-4.66,0.15,10.7,4.27,0.90,--,43.500,3,20.25
2022,6,NYG,New York Giants,DEF,NYG,BAL,2.3,1,,,,,,,,,,,,,,,,,,,,5.5,12.0,-1.0,0.46,1.6,-4.88,0.13,9.4,2.93,0.78,--,45.500,5.5,20
2022,6,NYJ,New York Jets,DEF,NYJ,@GB,6.9,18,,,,,,,,,,,,,,,,,,,,4.4,11.0,-1.5,0.40,1.3,-4.66,0.12,7.5,1.61,0.69,--,45.000,7.500,18.75
2022,6,PHI,Philadelphia Eagles,DEF,PHI,DAL,4.0,4,,,,,,,,,,,,,,,,,,,,8.2,19.0,-2.1,0.43,2.4,-7.88,0.13,14.0,3.76,0.74,--,42.000,-6.5,24.25
2022,6,PIT,Pittsburgh Steelers,DEF,PIT,TB,5.2,7,,,,,,,,,,,,,,,,,,,,4.5,15.0,-3.6,0.30,1.3,-6.80,0.09,7.7,-0.41,0.51,--,46.000,9.5,18.25
2022,6,SEA,Seattle Seahawks,DEF,SEA,ARI,5.3,9,,,,,,,,,,,,,,,,,,,,5.4,14.0,-2.1,0.39,1.6,-5.98,0.11,9.3,1.74,0.66,--,50.500,2.5,24
2022,6,SF,San Francisco 49ers,DEF,SF,@ATL,6.4,16,,,,,,,,,,,,,,,,,,,,7.4,20.0,-3.4,0.37,2.2,-8.64,0.11,12.7,1.91,0.64,--,46.000,-4.500,25.25
2022,6,TB,Tampa Bay Buccaneers,DEF,TB,@PIT,8.5,22,,,,,,,,,,,,,,,,,,,,8.4,19.0,-1.8,0.44,2.4,-7.82,0.13,14.4,4.14,0.76,--,46.000,-9.500,27.75
2022,6,WAS,Washington Commanders,DEF,WAS,@CHI,8.8,23,,,,,,,,,,,,,,,,,,,,7.0,11.0,1.1,0.64,2.0,-3.91,0.18,12.0,6.06,1.09,--,38.500,-1.000,19.75
